time,temperature_2m_max (°C),temperature_2m_min (°C),apparent_temperature_max (°C),apparent_temperature_min (°C),sunrise (iso8601),sunset (iso8601),shortwave_radiation_sum (MJ/m²),rain_sum (mm),snowfall_sum (cm),windspeed_10m_max (km/h),windgusts_10m_max (km/h),et0_fao_evapotranspiration (mm)_x,elevation,city_x,temperature_2m (°C),relativehumidity_2m (%),dewpoint_2m (°C),apparent_temperature (°C),pressure_msl (hPa),surface_pressure (hPa),snowfall (cm),cloudcover (%),cloudcover_low (%),cloudcover_mid (%),cloudcover_high (%),shortwave_radiation (W/m²),direct_radiation (W/m²),diffuse_radiation (W/m²),direct_normal_irradiance (W/m²),windspeed_10m (km/h),windspeed_100m (km/h),winddirection_10m (°),winddirection_100m (°),windgusts_10m (km/h),et0_fao_evapotranspiration (mm)_y,vapor_pressure_deficit (kPa),soil_temperature_0_to_7cm (°C),soil_temperature_7_to_28cm (°C),soil_temperature_28_to_100cm (°C),soil_temperature_100_to_255cm (°C),soil_moisture_0_to_7cm (m³/m³),soil_moisture_7_to_28cm (m³/m³),soil_moisture_28_to_100cm (m³/m³),soil_moisture_100_to_255cm (m³/m³),city_y,month,rainy,year
2021-04-20,28.4,25.8,33.0,29.6,2021-04-20T05:20,2021-04-20T17:15,23.79,0.0,0.0,17.2,29.5,4.77,0,u,26.2,86.0,23.6,30.4,1012.0,986.5,0.0,11.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,11.2,13.4,111.0,114.0,22.0,0.01,0.49,27.2,27.5,27.6,27.5,0.097,0.1,0.094,0.105,u,4,True,2021
2021-04-21,28.1,25.3,32.9,29.1,2021-04-21T05:20,2021-04-21T17:14,22.44,0.0,0.0,17.2,30.6,4.53,0,u,25.6,83.0,22.4,29.8,1012.9,987.3,0.0,7.0,6.0,0.0,4.0,0.0,0.0,0.0,0.0,6.6,7.9,103.0,114.0,17.6,0.01,0.57,26.8,27.3,27.5,27.5,0.092,0.097,0.094,0.105,u,4,True,2021
2021-04-22,28.7,26.0,33.1,28.8,2021-04-22T05:20,2021-04-22T17:14,22.96,0.0,0.0,17.1,30.2,4.97,0,u,26.3,74.0,21.4,29.3,1012.6,987.1,0.0,6.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,11.2,14.3,130.0,135.0,20.5,0.04,0.87,26.9,27.2,27.4,27.4,0.088,0.093,0.093,0.105,u,4,True,2021
2021-04-23,28.2,25.4,33.5,28.7,2021-04-23T05:20,2021-04-23T17:14,23.79,0.0,0.0,15.1,26.6,4.67,0,u,25.9,74.0,20.9,29.3,1012.4,986.9,0.0,29.0,0.0,0.0,95.0,0.0,0.0,0.0,0.0,6.4,7.9,128.0,141.0,15.5,0.02,0.88,26.9,27.2,27.4,27.4,0.084,0.09,0.092,0.105,u,4,True,2021
2021-04-24,28.5,25.6,34.0,29.7,2021-04-24T05:20,2021-04-24T17:13,22.77,0.5,0.0,16.2,27.0,4.36,0,u,26.1,79.0,22.2,30.3,1012.1,986.6,0.0,17.0,17.0,1.0,3.0,0.0,0.0,0.0,0.0,5.2,5.9,102.0,104.0,11.9,0.01,0.7,26.9,27.1,27.3,27.3,0.08,0.087,0.091,0.105,u,4,True,2021
2021-04-25,29.0,25.4,35.2,30.1,2021-04-25T05:20,2021-04-25T17:13,23.19,0.6,0.0,13.2,22.0,4.51,0,u,25.7,90.0,24.0,30.8,1012.6,987.1,0.0,25.0,17.0,16.0,1.0,0.0,0.0,0.0,0.0,6.6,8.0,112.0,108.0,13.3,0.0,0.33,27.2,27.4,27.5,27.6,0.078,0.084,0.09,0.104,u,4,True,2021
2021-04-26,29.3,25.8,34.8,30.6,2021-04-26T05:20,2021-04-26T17:13,22.89,0.0,0.0,18.4,28.8,4.58,0,u,26.7,91.0,25.1,32.1,1013.0,987.5,0.0,39.0,29.0,10.0,23.0,0.0,0.0,0.0,0.0,8.8,11.1,102.0,103.0,16.6,0.0,0.32,27.2,27.4,27.4,27.5,0.075,0.081,0.088,0.104,u,4,True,2021
2021-04-27,29.2,26.3,33.4,29.7,2021-04-27T05:20,2021-04-27T17:12,22.05,0.0,0.0,21.7,33.5,4.67,0,u,26.8,86.0,24.2,30.4,1013.3,987.8,0.0,15.0,13.0,5.0,0.0,0.0,0.0,0.0,0.0,17.9,22.7,112.0,113.0,29.2,0.03,0.49,27.3,27.5,27.4,27.5,0.073,0.079,0.087,0.104,u,4,True,2021
2021-04-28,28.4,25.6,33.0,29.1,2021-04-28T05:20,2021-04-28T17:12,21.34,0.0,0.0,15.5,27.4,4.32,0,u,26.3,84.0,23.3,29.8,1013.7,988.2,0.0,20.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,14.5,17.8,125.0,126.0,23.0,0.03,0.56,27.0,27.3,27.3,27.3,0.07,0.077,0.086,0.104,u,4,True,2021
2021-04-29,28.9,25.6,34.7,30.2,2021-04-29T05:20,2021-04-29T17:11,22.26,0.0,0.0,14.8,23.4,4.33,0,u,26.0,87.0,23.7,30.6,1013.3,987.8,0.0,22.0,12.0,13.0,13.0,0.0,0.0,0.0,0.0,8.9,10.7,104.0,102.0,15.1,0.01,0.42,26.7,27.0,27.1,27.1,0.068,0.075,0.085,0.104,u,4,True,2021
2021-04-30,28.8,26.2,34.3,30.7,2021-04-30T05:20,2021-04-30T17:11,22.08,0.2,0.0,18.9,29.5,4.27,0,u,26.6,92.0,25.1,31.6,1012.4,986.9,0.0,18.0,18.0,2.0,2.0,0.0,0.0,0.0,0.0,11.8,14.8,113.0,113.0,19.8,0.0,0.29,27.1,27.2,27.1,27.2,0.066,0.073,0.084,0.104,u,4,True,2021
2021-05-01,29.2,26.4,35.6,31.0,2021-05-01T05:20,2021-05-01T17:11,22.75,0.1,0.0,15.1,23.4,4.43,0,u,26.6,87.0,24.2,31.4,1012.7,987.2,0.0,14.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,9.8,11.9,114.0,115.0,14.0,0.01,0.46,27.1,27.3,27.2,27.2,0.066,0.071,0.083,0.103,u,5,False,2021
2021-05-02,29.1,26.3,35.7,32.2,2021-05-02T05:20,2021-05-02T17:11,21.69,6.8,0.0,14.5,27.0,4.12,0,u,26.9,89.0,25.0,33.0,1011.9,986.5,0.0,33.0,9.0,0.0,83.0,0.0,0.0,0.0,0.0,4.1,5.1,52.0,45.0,10.8,0.0,0.38,27.1,27.4,27.3,27.3,0.065,0.07,0.082,0.103,u,5,False,2021
2021-05-03,29.1,26.1,35.7,31.7,2021-05-03T05:20,2021-05-03T17:10,20.94,1.8,0.0,12.2,23.4,4.07,0,u,26.3,93.0,25.0,32.0,1011.0,985.5,0.0,36.0,25.0,15.0,16.0,0.0,0.0,0.0,0.0,6.7,7.8,106.0,103.0,12.6,0.0,0.24,27.1,27.3,27.3,27.3,0.097,0.08,0.082,0.103,u,5,False,2021
2021-05-04,29.0,26.4,36.0,32.4,2021-05-04T05:20,2021-05-04T17:10,21.29,0.7,0.0,10.9,22.3,4.12,0,u,26.8,90.0,25.0,32.4,1009.4,984.0,0.0,47.0,20.0,8.0,79.0,0.0,0.0,0.0,0.0,7.2,9.0,93.0,88.0,15.8,0.0,0.35,27.0,27.3,27.3,27.3,0.087,0.081,0.081,0.103,u,5,False,2021
2021-05-05,29.1,26.2,35.4,32.3,2021-05-05T05:21,2021-05-05T17:10,22.49,0.0,0.0,15.1,23.8,4.28,0,u,26.5,93.0,25.2,32.6,1009.3,983.9,0.0,38.0,18.0,5.0,62.0,0.0,0.0,0.0,0.0,5.2,6.7,102.0,106.0,8.3,0.0,0.25,26.8,27.2,27.2,27.2,0.082,0.08,0.08,0.103,u,5,False,2021
2021-05-06,29.1,26.4,34.9,31.4,2021-05-06T05:21,2021-05-06T17:09,20.58,0.5,0.0,16.3,24.8,4.07,0,u,26.7,91.0,25.0,32.1,1010.0,984.6,0.0,20.0,19.0,4.0,2.0,0.0,0.0,0.0,0.0,8.7,11.1,114.0,119.0,14.0,0.0,0.33,26.7,27.0,27.0,27.0,0.078,0.078,0.079,0.102,u,5,False,2021
2021-05-07,28.8,26.3,33.8,30.3,2021-05-07T05:21,2021-05-07T17:09,22.33,0.0,0.0,18.2,30.2,4.46,0,u,26.8,91.0,25.2,31.8,1011.6,986.2,0.0,49.0,23.0,2.0,91.0,0.0,0.0,0.0,0.0,12.7,16.6,119.0,120.0,21.6,0.01,0.33,27.0,27.2,27.1,27.1,0.081,0.076,0.079,0.102,u,5,False,2021
2021-05-08,28.3,25.7,32.7,29.7,2021-05-08T05:21,2021-05-08T17:09,20.14,0.0,0.0,18.7,31.0,4.03,0,u,26.3,87.0,24.0,30.7,1011.8,986.3,0.0,39.0,10.0,0.0,100.0,0.0,0.0,0.0,0.0,11.0,13.9,113.0,115.0,16.9,0.01,0.44,26.7,27.1,27.1,27.1,0.075,0.075,0.078,0.102,u,5,False,2021
2021-05-09,27.7,25.4,32.2,29.7,2021-05-09T05:21,2021-05-09T17:09,18.68,0.5,0.0,18.9,28.8,3.56,0,u,26.1,84.0,23.2,29.7,1010.8,985.3,0.0,39.0,25.0,0.0,54.0,0.0,0.0,0.0,0.0,13.6,17.4,112.0,114.0,22.7,0.02,0.54,26.6,26.9,27.0,27.0,0.071,0.074,0.077,0.102,u,5,False,2021
2021-05-10,28.4,25.9,33.2,30.2,2021-05-10T05:21,2021-05-10T17:09,19.71,0.5,0.0,21.8,32.8,3.87,0,u,25.9,90.0,24.2,30.3,1011.0,985.5,0.0,56.0,32.0,0.0,90.0,0.0,0.0,0.0,0.0,12.9,16.1,113.0,114.0,21.6,0.01,0.32,26.7,26.9,27.0,27.0,0.069,0.072,0.077,0.102,u,5,False,2021
2021-05-11,29.2,26.0,33.8,30.0,2021-05-11T05:21,2021-05-11T17:08,21.25,0.0,0.0,19.3,30.6,4.22,0,u,26.4,90.0,24.7,30.8,1011.6,986.1,0.0,14.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,14.6,18.0,106.0,106.0,23.8,0.01,0.34,26.8,26.9,26.9,26.9,0.067,0.071,0.076,0.101,u,5,False,2021
2021-05-12,28.7,25.9,33.1,29.9,2021-05-12T05:21,2021-05-12T17:08,22.22,0.0,0.0,22.8,34.9,4.39,0,u,26.3,90.0,24.5,30.8,1010.6,985.2,0.0,8.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,13.5,17.1,115.0,115.0,20.2,0.01,0.35,26.7,26.9,26.9,26.8,0.064,0.069,0.076,0.101,u,5,False,2021
2021-05-13,28.6,25.7,33.8,29.6,2021-05-13T05:22,2021-05-13T17:08,21.82,0.0,0.0,19.3,31.0,4.23,0,u,26.1,88.0,24.0,30.4,1010.1,984.7,0.0,3.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,12.1,15.9,117.0,118.0,18.7,0.01,0.39,26.3,26.6,26.5,26.5,0.061,0.068,0.075,0.101,u,5,False,2021
2021-05-14,29.0,26.1,33.1,30.2,2021-05-14T05:22,2021-05-14T17:08,20.6,0.0,0.0,23.4,39.6,4.01,0,u,26.3,93.0,25.0,31.3,1010.0,984.6,0.0,25.0,22.0,0.0,16.0,0.0,0.0,0.0,0.0,12.3,16.3,111.0,115.0,20.5,0.0,0.25,26.4,26.7,26.7,26.7,0.059,0.066,0.074,0.101,u,5,False,2021
2021-05-15,28.6,25.7,32.8,29.7,2021-05-15T05:22,2021-05-15T17:08,20.64,0.0,0.0,22.8,37.1,4.0,0,u,26.2,90.0,24.5,30.4,1010.5,985.1,0.0,24.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,14.7,19.5,118.0,120.0,22.7,0.01,0.33,26.1,26.3,26.3,26.3,0.057,0.065,0.074,0.101,u,5,False,2021
2021-05-16,28.4,25.2,32.6,29.1,2021-05-16T05:22,2021-05-16T17:08,20.55,0.0,0.0,20.5,33.1,3.85,0,u,26.0,90.0,24.2,30.2,1010.7,985.2,0.0,22.0,23.0,0.0,5.0,0.0,0.0,0.0,0.0,13.5,17.9,119.0,120.0,20.5,0.01,0.34,25.9,26.2,26.2,26.1,0.054,0.063,0.073,0.1,u,5,False,2021
2021-05-17,28.3,25.6,33.0,29.4,2021-05-17T05:22,2021-05-17T17:07,19.72,0.0,0.0,18.3,32.4,3.8,0,u,25.9,91.0,24.3,29.9,1011.1,985.6,0.0,23.0,23.0,4.0,0.0,0.0,0.0,0.0,0.0,15.6,20.1,116.0,119.0,22.0,0.01,0.31,26.0,26.3,26.2,26.2,0.052,0.062,0.073,0.1,u,5,False,2021
2021-05-18,28.1,25.8,32.7,30.3,2021-05-18T05:22,2021-05-18T17:07,13.81,2.2,0.0,15.6,24.8,2.84,0,u,26.0,90.0,24.3,30.6,1011.3,985.8,0.0,100.0,74.0,73.0,98.0,0.0,0.0,0.0,0.0,11.6,14.8,112.0,113.0,15.8,0.01,0.33,26.0,26.3,26.3,26.2,0.05,0.06,0.072,0.1,u,5,False,2021
2021-05-19,28.2,25.8,34.4,31.0,2021-05-19T05:23,2021-05-19T17:07,18.97,2.8,0.0,14.4,24.5,3.49,0,u,26.1,93.0,24.9,31.7,1010.7,985.2,0.0,39.0,8.0,7.0,91.0,0.0,0.0,0.0,0.0,7.8,10.3,112.0,115.0,9.4,0.0,0.23,25.7,26.0,26.0,26.0,0.05,0.059,0.071,0.1,u,5,False,2021
2021-05-20,28.5,25.7,33.7,30.4,2021-05-20T05:23,2021-05-20T17:07,19.27,0.1,0.0,17.3,30.2,3.58,0,u,26.1,92.0,24.7,31.2,1012.2,986.7,0.0,80.0,26.0,48.0,91.0,0.0,0.0,0.0,0.0,10.1,12.9,125.0,126.0,16.2,0.0,0.28,26.0,26.2,26.2,26.1,0.075,0.058,0.071,0.1,u,5,False,2021
2021-05-21,28.6,25.9,33.6,30.7,2021-05-21T05:23,2021-05-21T17:07,19.45,0.0,0.0,17.2,27.7,3.69,0,u,26.2,90.0,24.3,31.2,1013.4,987.9,0.0,35.0,7.0,0.0,95.0,0.0,0.0,0.0,0.0,8.7,11.5,120.0,122.0,15.5,0.0,0.35,26.0,26.3,26.3,26.2,0.069,0.058,0.07,0.1,u,5,False,2021
2021-05-22,28.8,25.8,33.7,30.2,2021-05-22T05:23,2021-05-22T17:07,20.97,0.0,0.0,17.9,28.4,4.0,0,u,26.2,92.0,24.7,31.1,1011.9,986.4,0.0,32.0,25.0,0.0,33.0,0.0,0.0,0.0,0.0,10.9,13.7,117.0,120.0,17.6,0.0,0.28,26.3,26.6,26.5,26.5,0.065,0.058,0.07,0.099,u,5,False,2021
2021-05-23,28.1,25.6,33.5,31.2,2021-05-23T05:23,2021-05-23T17:07,19.41,0.0,0.0,13.7,23.8,3.62,0,u,25.8,94.0,24.8,31.6,1011.9,986.4,0.0,33.0,18.0,0.0,57.0,0.0,0.0,0.0,0.0,5.4,7.7,110.0,118.0,10.8,0.0,0.2,25.9,26.3,26.3,26.2,0.06,0.057,0.069,0.099,u,5,False,2021
2021-05-24,28.1,25.6,34.1,31.1,2021-05-24T05:24,2021-05-24T17:07,18.8,0.3,0.0,15.8,25.2,3.48,0,u,26.0,93.0,24.9,31.9,1011.9,986.4,0.0,28.0,17.0,15.0,12.0,0.0,0.0,0.0,0.0,5.1,6.1,94.0,90.0,10.8,0.0,0.22,26.3,26.6,26.6,26.6,0.058,0.057,0.069,0.099,u,5,False,2021
2021-05-25,28.7,26.2,33.9,30.9,2021-05-25T05:24,2021-05-25T17:07,17.54,0.6,0.0,16.3,27.4,3.47,0,u,26.4,93.0,25.1,31.7,1013.0,987.5,0.0,49.0,3.0,76.0,2.0,0.0,0.0,0.0,0.0,9.9,12.8,109.0,112.0,17.3,0.0,0.24,26.4,26.6,26.6,26.5,0.057,0.056,0.069,0.099,u,5,False,2021
2021-05-26,29.0,26.1,34.1,30.8,2021-05-26T05:24,2021-05-26T17:07,20.39,0.2,0.0,17.0,28.8,3.95,0,u,26.4,90.0,24.5,30.8,1012.3,986.8,0.0,25.0,22.0,8.0,0.0,0.0,0.0,0.0,0.0,13.5,16.8,119.0,118.0,20.9,0.01,0.36,26.6,26.8,26.8,26.7,0.055,0.056,0.069,0.099,u,5,False,2021
2021-05-27,29.2,25.9,34.9,31.6,2021-05-27T05:24,2021-05-27T17:07,20.52,0.0,0.0,16.5,28.1,3.94,0,u,26.2,93.0,24.9,31.8,1012.8,987.3,0.0,29.0,12.0,8.0,44.0,0.0,0.0,0.0,0.0,7.6,10.9,82.0,81.0,14.0,0.0,0.25,26.3,26.8,26.7,26.6,0.053,0.055,0.069,0.098,u,5,False,2021
2021-05-28,28.0,26.5,33.8,31.7,2021-05-28T05:24,2021-05-28T17:07,18.18,10.9,0.0,17.0,26.6,3.3,0,u,26.5,95.0,25.6,31.9,1013.1,987.6,0.0,33.0,23.0,20.0,0.0,0.0,0.0,0.0,0.0,11.3,15.0,117.0,117.0,16.6,0.0,0.18,26.4,26.7,26.5,26.5,0.051,0.054,0.068,0.098,u,5,False,2021
2021-05-29,28.3,26.0,34.1,31.1,2021-05-29T05:25,2021-05-29T17:07,18.29,1.6,0.0,15.7,25.6,3.39,0,u,26.4,91.0,24.9,32.0,1012.6,987.1,0.0,54.0,27.0,6.0,88.0,0.0,0.0,0.0,0.0,7.7,10.2,118.0,122.0,10.1,0.0,0.29,26.2,26.4,26.4,26.3,0.092,0.06,0.07,0.098,u,5,False,2021
2021-05-30,27.5,25.6,33.1,30.9,2021-05-30T05:25,2021-05-30T17:07,18.94,0.0,0.0,12.6,20.9,3.49,0,u,26.0,92.0,24.6,31.7,1012.3,986.8,0.0,25.0,17.0,2.0,28.0,0.0,0.0,0.0,0.0,5.4,6.3,110.0,114.0,10.8,0.0,0.27,26.0,26.3,26.3,26.2,0.091,0.066,0.07,0.098,u,5,False,2021
2021-05-31,27.5,25.2,32.6,30.0,2021-05-31T05:25,2021-05-31T17:07,19.3,0.0,0.0,16.3,27.4,3.52,0,u,25.8,89.0,23.9,31.0,1010.5,985.0,0.0,49.0,22.0,0.0,98.0,0.0,0.0,0.0,0.0,5.8,6.8,90.0,93.0,11.5,0.0,0.36,25.8,26.2,26.2,26.2,0.081,0.068,0.069,0.098,u,5,False,2021
2021-06-01,28.3,25.4,33.2,29.8,2021-06-01T05:25,2021-06-01T17:07,20.16,0.0,0.0,15.9,25.9,3.79,0,u,25.6,88.0,23.5,30.7,1010.7,985.2,0.0,53.0,25.0,1.0,99.0,0.0,0.0,0.0,0.0,4.3,5.9,114.0,128.0,9.4,0.0,0.39,25.8,26.2,26.3,26.3,0.074,0.067,0.069,0.098,u,6,False,2021
2021-06-02,28.4,25.3,33.8,29.3,2021-06-02T05:26,2021-06-02T17:07,20.5,0.0,0.0,14.4,24.1,3.94,0,u,25.6,88.0,23.5,30.1,1011.7,986.2,0.0,47.0,21.0,0.0,94.0,0.0,0.0,0.0,0.0,8.7,10.4,107.0,110.0,14.4,0.0,0.39,25.9,26.3,26.3,26.3,0.069,0.066,0.069,0.097,u,6,False,2021
2021-06-03,28.3,25.6,34.9,31.6,2021-06-03T05:26,2021-06-03T17:07,19.95,0.0,0.0,13.0,23.8,3.74,0,u,25.8,96.0,25.1,31.9,1012.1,986.6,0.0,87.0,57.0,19.0,82.0,0.0,0.0,0.0,0.0,4.7,6.2,122.0,126.0,8.6,0.0,0.13,25.7,26.1,26.2,26.2,0.065,0.065,0.068,0.097,u,6,False,2021
2021-06-04,28.8,25.9,35.1,32.1,2021-06-04T05:26,2021-06-04T17:07,19.88,0.0,0.0,14.6,23.8,3.73,0,u,26.3,95.0,25.5,32.9,1012.5,987.0,0.0,42.0,17.0,5.0,78.0,0.0,0.0,0.0,0.0,2.8,4.5,130.0,119.0,9.7,0.0,0.17,26.0,26.3,26.2,26.2,0.061,0.064,0.068,0.097,u,6,False,2021
2021-06-05,28.7,26.0,34.8,31.3,2021-06-05T05:26,2021-06-05T17:07,19.66,0.4,0.0,13.0,22.3,3.74,0,u,26.3,94.0,25.3,32.3,1012.7,987.2,0.0,22.0,20.0,6.0,0.0,0.0,0.0,0.0,0.0,6.7,8.4,106.0,110.0,11.2,0.0,0.2,26.1,26.4,26.3,26.3,0.06,0.062,0.068,0.097,u,6,False,2021
2021-06-06,28.9,25.7,34.8,31.2,2021-06-06T05:27,2021-06-06T17:08,20.41,0.0,0.0,15.0,24.8,3.81,0,u,26.3,93.0,25.1,32.7,1012.1,986.6,0.0,33.0,24.0,5.0,29.0,0.0,0.0,0.0,0.0,2.5,3.3,82.0,96.0,9.0,0.0,0.24,26.2,26.6,26.5,26.5,0.059,0.062,0.068,0.097,u,6,False,2021
2021-06-07,28.0,25.3,33.4,30.6,2021-06-07T05:27,2021-06-07T17:08,20.04,0.0,0.0,15.9,26.3,3.66,0,u,25.8,93.0,24.5,31.7,1013.4,987.8,0.0,23.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,3.6,5.1,127.0,135.0,7.6,0.0,0.24,26.1,26.5,26.5,26.5,0.056,0.06,0.068,0.097,u,6,False,2021
2021-06-08,28.4,25.6,33.6,30.5,2021-06-08T05:27,2021-06-08T17:08,19.44,0.0,0.0,15.9,26.3,3.7,0,u,25.8,86.0,23.4,30.8,1013.4,987.9,0.0,10.0,4.0,0.0,20.0,0.0,0.0,0.0,0.0,4.8,6.4,117.0,128.0,11.5,0.0,0.45,26.4,26.8,26.8,26.7,0.054,0.06,0.067,0.097,u,6,False,2021
2021-06-09,28.7,25.4,34.7,29.6,2021-06-09T05:27,2021-06-09T17:08,18.9,2.4,0.0,13.8,24.8,3.63,0,u,25.9,91.0,24.4,30.5,1012.5,987.0,0.0,36.0,25.0,23.0,0.0,0.0,0.0,0.0,0.0,11.9,15.3,119.0,120.0,17.6,0.0,0.29,26.4,26.6,26.6,26.6,0.053,0.059,0.067,0.096,u,6,False,2021
2021-06-10,28.8,25.7,33.9,29.9,2021-06-10T05:28,2021-06-10T17:08,18.6,4.0,0.0,19.0,32.0,3.59,0,u,26.1,92.0,24.6,30.8,1011.5,986.0,0.0,48.0,20.0,9.0,83.0,0.0,0.0,0.0,0.0,11.6,14.4,112.0,112.0,16.9,0.0,0.28,26.1,26.4,26.4,26.4,0.056,0.058,0.067,0.096,u,6,False,2021
2021-06-11,28.1,25.6,33.5,30.6,2021-06-11T05:28,2021-06-11T17:08,18.77,0.1,0.0,15.8,24.5,3.53,0,u,26.0,92.0,24.6,31.2,1010.5,985.0,0.0,37.0,14.0,0.0,81.0,0.0,0.0,0.0,0.0,8.7,10.4,107.0,104.0,14.8,0.0,0.26,26.1,26.5,26.5,26.5,0.069,0.059,0.067,0.096,u,6,False,2021
2021-06-12,28.3,25.5,33.2,30.3,2021-06-12T05:28,2021-06-12T17:08,19.67,0.0,0.0,16.3,24.5,3.73,0,u,26.0,90.0,24.1,31.0,1012.4,986.9,0.0,15.0,15.0,0.0,6.0,0.0,0.0,0.0,0.0,8.0,9.9,108.0,109.0,14.0,0.0,0.35,26.0,26.4,26.4,26.4,0.068,0.058,0.067,0.096,u,6,False,2021
2021-06-13,28.6,25.5,34.1,30.9,2021-06-13T05:28,2021-06-13T17:09,19.0,0.2,0.0,15.6,25.9,3.68,0,u,26.0,91.0,24.4,31.2,1012.8,987.3,0.0,14.0,14.0,0.0,6.0,0.0,0.0,0.0,0.0,7.9,10.1,87.0,84.0,14.0,0.0,0.31,26.2,26.6,26.7,26.7,0.064,0.057,0.066,0.096,u,6,False,2021
2021-06-14,28.3,26.1,33.7,30.7,2021-06-14T05:29,2021-06-14T17:09,17.95,2.5,0.0,16.1,27.4,3.36,0,u,26.3,92.0,24.9,31.2,1012.9,987.4,0.0,26.0,26.0,4.0,0.0,0.0,0.0,0.0,0.0,11.8,15.1,117.0,118.0,18.0,0.0,0.27,26.5,26.7,26.7,26.7,0.06,0.056,0.066,0.096,u,6,False,2021
2021-06-15,29.1,25.7,35.4,31.2,2021-06-15T05:29,2021-06-15T17:09,18.59,2.2,0.0,13.0,27.4,3.59,0,u,26.0,93.0,24.7,31.5,1011.9,986.4,0.0,27.0,19.0,5.0,22.0,0.0,0.0,0.0,0.0,6.6,7.6,99.0,95.0,13.3,0.0,0.25,26.3,26.7,26.7,26.7,0.072,0.056,0.065,0.096,u,6,False,2021
2021-06-16,28.7,25.7,35.0,30.1,2021-06-16T05:29,2021-06-16T17:09,17.88,5.6,0.0,15.2,25.9,3.49,0,u,25.9,90.0,24.1,30.9,1012.7,987.2,0.0,74.0,44.0,9.0,97.0,0.0,0.0,0.0,0.0,7.7,8.7,131.0,132.0,13.3,0.0,0.33,26.6,26.8,26.8,26.8,0.075,0.057,0.065,0.095,u,6,False,2021
2021-06-17,28.7,25.6,33.6,29.6,2021-06-17T05:29,2021-06-17T17:09,16.82,4.1,0.0,20.5,33.8,3.38,0,u,25.6,91.0,24.0,29.7,1013.6,988.0,0.0,68.0,48.0,30.0,23.0,0.0,0.0,0.0,0.0,14.1,18.5,93.0,97.0,25.6,0.01,0.3,26.6,26.9,26.9,26.9,0.083,0.059,0.067,0.095,u,6,False,2021
2021-06-18,28.5,25.8,32.5,29.7,2021-06-18T05:30,2021-06-18T17:10,15.95,0.1,0.0,17.1,26.6,3.35,0,u,25.9,89.0,23.9,29.8,1013.9,988.3,0.0,63.0,19.0,33.0,87.0,0.0,0.0,0.0,0.0,14.6,17.7,123.0,123.0,23.0,0.01,0.37,26.6,26.9,26.9,26.9,0.093,0.065,0.066,0.095,u,6,False,2021
2021-06-19,28.3,25.8,33.7,30.7,2021-06-19T05:30,2021-06-19T17:10,18.23,4.8,0.0,14.2,26.3,3.45,0,u,26.1,91.0,24.5,31.0,1013.2,987.7,0.0,58.0,33.0,24.0,46.0,0.0,0.0,0.0,0.0,10.4,12.9,104.0,103.0,15.8,0.0,0.32,26.3,26.6,26.7,26.7,0.082,0.067,0.066,0.095,u,6,False,2021
2021-06-20,28.3,25.0,34.5,30.1,2021-06-20T05:30,2021-06-20T17:10,19.31,3.0,0.0,12.2,24.8,3.61,0,u,25.4,93.0,24.1,30.8,1013.2,987.6,0.0,92.0,37.0,50.0,95.0,0.0,0.0,0.0,0.0,4.6,5.7,108.0,108.0,11.2,0.0,0.24,26.3,26.6,26.7,26.7,0.096,0.071,0.067,0.095,u,6,False,2021
2021-06-21,28.3,24.9,34.3,30.2,2021-06-21T05:30,2021-06-21T17:10,17.09,7.2,0.0,11.5,22.0,3.24,0,u,25.6,92.0,24.2,31.6,1012.7,987.2,0.0,43.0,19.0,5.0,75.0,0.0,0.0,0.0,0.0,1.1,2.9,162.0,180.0,6.1,0.0,0.27,26.1,26.6,26.6,26.7,0.092,0.077,0.067,0.095,u,6,False,2021
2021-06-22,27.9,24.7,33.3,30.1,2021-06-22T05:30,2021-06-22T17:10,18.41,0.5,0.0,13.1,22.3,3.49,0,u,24.8,94.0,23.7,30.1,1013.9,988.3,0.0,62.0,22.0,23.0,96.0,0.0,0.0,0.0,0.0,4.6,6.4,231.0,232.0,10.8,0.0,0.2,26.2,26.5,26.6,26.6,0.099,0.087,0.067,0.095,u,6,False,2021
2021-06-23,28.8,25.7,34.3,30.1,2021-06-23T05:31,2021-06-23T17:11,17.96,4.6,0.0,16.5,27.7,3.53,0,u,26.3,89.0,24.3,31.2,1013.2,987.7,0.0,51.0,18.0,15.0,87.0,0.0,0.0,0.0,0.0,9.0,11.0,113.0,113.0,15.1,0.0,0.37,26.5,26.6,26.7,26.8,0.091,0.087,0.068,0.095,u,6,False,2021
2021-06-24,27.9,24.9,33.9,29.0,2021-06-24T05:31,2021-06-24T17:11,17.05,11.8,0.0,17.8,31.7,3.09,0,u,25.4,94.0,24.3,29.9,1013.4,987.8,0.0,99.0,61.0,33.0,80.0,0.0,0.0,0.0,0.0,12.2,15.6,118.0,116.0,21.2,0.0,0.21,26.2,26.5,26.6,26.6,0.098,0.089,0.068,0.094,u,6,False,2021
