time,temperature_2m_max (°C),temperature_2m_min (°C),apparent_temperature_max (°C),apparent_temperature_min (°C),sunrise (iso8601),sunset (iso8601),shortwave_radiation_sum (MJ/m²),rain_sum (mm),snowfall_sum (cm),windspeed_10m_max (km/h),windgusts_10m_max (km/h),et0_fao_evapotranspiration (mm),elevation,city,temperature_2m (°C)_max,relativehumidity_2m (%)_max,dewpoint_2m (°C)_max,apparent_temperature (°C)_max,pressure_msl (hPa)_max,surface_pressure (hPa)_max,snowfall (cm)_max,cloudcover (%)_max,cloudcover_low (%)_max,cloudcover_mid (%)_max,cloudcover_high (%)_max,shortwave_radiation (W/m²)_max,direct_radiation (W/m²)_max,diffuse_radiation (W/m²)_max,direct_normal_irradiance (W/m²)_max,windspeed_10m (km/h)_max,windspeed_100m (km/h)_max,winddirection_10m (°)_max,winddirection_100m (°)_max,windgusts_10m (km/h)_max,et0_fao_evapotranspiration (mm)_max,vapor_pressure_deficit (kPa)_max,soil_temperature_0_to_7cm (°C)_max,soil_temperature_7_to_28cm (°C)_max,soil_temperature_28_to_100cm (°C)_max,soil_temperature_100_to_255cm (°C)_max,soil_moisture_0_to_7cm (m³/m³)_max,soil_moisture_7_to_28cm (m³/m³)_max,soil_moisture_28_to_100cm (m³/m³)_max,soil_moisture_100_to_255cm (m³/m³)_max,city_max,temperature_2m (°C)_max_min,relativehumidity_2m (%)_max_min,dewpoint_2m (°C)_max_min,apparent_temperature (°C)_max_min,pressure_msl (hPa)_max_min,surface_pressure (hPa)_max_min,snowfall (cm)_max_min,cloudcover (%)_max_min,cloudcover_low (%)_max_min,cloudcover_mid (%)_max_min,cloudcover_high (%)_max_min,shortwave_radiation (W/m²)_max_min,direct_radiation (W/m²)_max_min,diffuse_radiation (W/m²)_max_min,direct_normal_irradiance (W/m²)_max_min,windspeed_10m (km/h)_max_min,windspeed_100m (km/h)_max_min,winddirection_10m (°)_max_min,winddirection_100m (°)_max_min,windgusts_10m (km/h)_max_min,et0_fao_evapotranspiration (mm)_max_min,vapor_pressure_deficit (kPa)_max_min,soil_temperature_0_to_7cm (°C)_max_min,soil_temperature_7_to_28cm (°C)_max_min,soil_temperature_28_to_100cm (°C)_max_min,soil_temperature_100_to_255cm (°C)_max_min,soil_moisture_0_to_7cm (m³/m³)_max_min,soil_moisture_7_to_28cm (m³/m³)_max_min,soil_moisture_28_to_100cm (m³/m³)_max_min,soil_moisture_100_to_255cm (m³/m³)_max_min,city_max_min,month,rainy,year
2021-02-04,-24.2,-29.1,-29.3,-34.9,1970-01-01T07:00,1970-01-01T07:00,0.0,0.0,0.0,13.4,19.8,0.0,0,q,-25.8,48.0,-33.6,-29.3,1034.8,993.7,0.0,100.0,73.0,81.0,30.0,0.0,0.0,0.0,0.0,13.4,16.9,55.0,75.0,19.8,0.0,0.04,-18.5,-18.1,-17.0,-14.9,0.267,0.28,0.246,0.253,q,-30.3,43.0,-38.6,-34.9,1030.0,988.7,0.0,64.0,70.0,0.0,0.0,0.0,0.0,0.0,0.0,6.6,7.9,33.0,51.0,9.4,0.0,0.03,-19.0,-18.5,-17.1,-15.0,0.267,0.28,0.246,0.253,q,2,True,2021
2021-02-05,-23.0,-28.8,-28.1,-34.8,1970-01-01T07:00,1970-01-01T07:00,0.0,0.0,0.0,13.8,22.0,0.0,0,q,-23.0,44.0,-32.0,-28.1,1033.9,992.5,0.0,100.0,94.0,100.0,69.0,0.0,0.0,0.0,0.0,13.8,17.4,49.0,71.0,22.0,0.0,0.06,-19.0,-18.5,-17.1,-15.0,0.267,0.28,0.246,0.253,q,-29.8,38.0,-38.7,-34.8,1029.2,988.8,0.0,63.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,7.4,8.4,28.0,46.0,14.0,0.0,0.03,-19.2,-18.7,-17.3,-15.0,0.267,0.28,0.246,0.253,q,2,True,2021
2021-02-06,-12.5,-23.1,-19.6,-28.3,1970-01-01T07:00,1970-01-01T07:00,0.0,0.0,0.42,22.9,31.0,0.19,0,q,-15.0,55.0,-22.0,-19.6,1030.6,990.3,0.07,100.0,93.0,100.0,99.0,0.0,0.0,0.0,0.0,22.9,30.2,48.0,68.0,31.0,0.02,0.09,-18.7,-18.5,-17.3,-15.0,0.267,0.28,0.246,0.253,q,-23.5,43.0,-32.1,-28.3,1025.0,986.4,0.0,83.0,2.0,94.0,0.0,0.0,0.0,0.0,0.0,7.4,8.2,29.0,52.0,12.2,0.0,0.05,-19.1,-18.7,-17.4,-15.1,0.267,0.28,0.246,0.253,q,2,True,2021
2021-02-07,-8.5,-12.8,-13.3,-19.1,1970-01-01T07:00,1970-01-01T07:00,0.0,0.0,0.07,23.0,33.5,0.12,0,q,-8.6,65.0,-15.6,-13.3,1040.9,1002.0,0.07,100.0,94.0,98.0,100.0,0.0,0.0,0.0,0.0,23.0,29.7,357.0,354.0,33.5,0.02,0.17,-18.1,-18.1,-17.4,-15.1,0.267,0.28,0.246,0.253,q,-14.5,47.0,-21.2,-19.1,1025.2,986.7,0.0,44.0,9.0,11.0,1.0,0.0,0.0,0.0,0.0,6.3,5.2,3.0,12.0,8.6,0.0,0.09,-18.7,-18.5,-17.4,-15.2,0.267,0.28,0.246,0.253,q,2,True,2021
2021-02-08,-9.8,-13.0,-14.9,-18.1,1970-01-01T07:00,1970-01-01T07:00,0.0,0.0,0.0,11.8,15.5,0.05,0,q,-9.6,63.0,-16.4,-14.9,1042.3,1003.1,0.0,100.0,75.0,81.0,100.0,0.0,0.0,0.0,0.0,11.8,15.6,42.0,69.0,15.5,0.01,0.15,-18.1,-17.9,-17.4,-15.2,0.267,0.28,0.246,0.253,q,-11.7,50.0,-18.8,-18.1,1036.6,997.9,0.0,29.0,0.0,0.0,90.0,0.0,0.0,0.0,0.0,7.9,5.3,8.0,42.0,10.8,0.0,0.1,-18.1,-18.1,-17.4,-15.3,0.267,0.28,0.246,0.253,q,2,True,2021
2021-02-09,-10.8,-14.0,-15.9,-19.6,1970-01-01T07:00,1970-01-01T07:00,0.0,0.0,0.0,14.9,20.9,0.24,0,q,-9.5,55.0,-18.1,-15.9,1036.4,997.6,0.0,30.0,0.0,0.0,99.0,0.0,0.0,0.0,0.0,14.9,15.1,42.0,80.0,20.9,0.01,0.15,-18.1,-17.9,-17.3,-15.3,0.267,0.28,0.246,0.253,q,-13.9,49.0,-21.2,-19.6,1034.1,995.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.2,6.2,25.0,59.0,13.7,0.01,0.1,-18.1,-17.9,-17.4,-15.3,0.267,0.28,0.246,0.253,q,2,True,2021
2021-02-10,-11.1,-14.7,-16.5,-20.3,1970-01-01T07:00,1970-01-01T07:00,0.0,0.0,0.0,15.6,28.1,0.3,0,q,-11.9,55.0,-20.4,-16.5,1039.3,1000.3,0.0,16.0,18.0,0.0,18.0,0.0,0.0,0.0,0.0,15.6,26.6,356.0,77.0,28.1,0.02,0.14,-18.1,-17.9,-17.3,-15.3,0.267,0.28,0.246,0.253,q,-14.5,36.0,-25.9,-20.3,1034.2,995.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.6,4.8,7.0,5.0,17.3,0.0,0.09,-18.3,-18.0,-17.3,-15.4,0.267,0.28,0.246,0.253,q,2,True,2021
2021-02-11,-11.9,-17.2,-17.3,-24.3,1970-01-01T07:00,1970-01-01T07:00,0.0,0.0,0.0,30.4,51.5,0.38,0,q,-14.3,80.0,-17.4,-17.3,1037.6,998.6,0.0,66.0,73.0,0.0,0.0,0.0,0.0,0.0,0.0,30.4,45.7,346.0,351.0,51.5,0.03,0.12,-18.3,-18.0,-17.3,-15.4,0.267,0.28,0.246,0.253,q,-24.1,40.0,-33.0,-24.3,1016.0,977.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.4,12.9,17.0,11.0,18.0,0.0,0.04,-18.6,-18.3,-17.4,-15.5,0.267,0.28,0.246,0.253,q,2,True,2021
2021-02-12,-12.8,-16.3,-20.1,-22.7,2021-02-12T23:34,2021-02-12T23:47,0.0,0.0,0.0,27.5,48.2,0.58,0,q,-15.3,43.0,-27.5,-20.1,1019.6,981.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.5,43.5,53.0,55.0,48.2,0.03,0.12,-18.6,-18.3,-17.4,-15.5,0.267,0.28,0.246,0.253,q,-21.6,34.0,-30.8,-22.7,1013.1,974.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.5,24.0,36.0,41.0,25.9,0.02,0.06,-18.7,-18.4,-17.4,-15.5,0.267,0.28,0.246,0.253,q,2,True,2021
2021-02-13,-14.9,-16.4,-19.5,-22.2,2021-02-13T22:46,2021-02-14T00:35,0.0,0.0,0.0,15.9,23.4,0.16,0,q,-15.0,45.0,-24.8,-19.5,1012.6,974.0,0.0,42.0,47.0,0.0,0.0,0.0,0.0,0.0,0.0,15.9,23.0,360.0,66.0,23.4,0.02,0.12,-18.7,-18.4,-17.4,-15.5,0.267,0.28,0.246,0.253,q,-17.0,35.0,-27.4,-22.2,1004.3,966.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,6.4,4.0,37.0,9.0,0.0,0.09,-18.9,-18.6,-17.5,-15.6,0.267,0.28,0.246,0.253,q,2,True,2021
2021-02-14,-11.2,-14.9,-15.7,-19.4,2021-02-14T22:24,2021-02-15T00:57,0.0,0.0,0.21,13.1,21.6,0.0,0,q,-12.2,66.0,-18.7,-15.7,1003.5,965.4,0.07,100.0,92.0,100.0,0.0,0.0,0.0,0.0,0.0,13.1,16.2,360.0,102.0,21.6,0.0,0.11,-18.8,-18.6,-17.5,-15.6,0.267,0.28,0.246,0.253,q,-15.5,47.0,-24.2,-19.4,997.0,959.3,0.0,45.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3,5.6,4.0,36.0,8.3,0.0,0.07,-19.0,-18.6,-17.6,-15.6,0.267,0.28,0.246,0.253,q,2,True,2021
2021-02-15,-12.3,-15.4,-16.9,-19.9,2021-02-15T22:06,2021-02-16T01:15,0.0,0.0,0.63,10.1,21.2,0.0,0,q,-14.7,72.0,-20.2,-16.9,1002.2,964.3,0.07,100.0,79.0,96.0,1.0,0.0,0.0,0.0,0.0,10.1,14.8,353.0,360.0,21.2,0.0,0.08,-18.7,-18.5,-17.6,-15.6,0.267,0.28,0.246,0.253,q,-20.0,60.0,-24.5,-19.9,998.1,960.1,0.0,64.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8,0.5,14.0,63.0,5.8,0.0,0.04,-18.8,-18.6,-17.7,-15.7,0.267,0.28,0.246,0.253,q,2,True,2021
2021-02-16,-14.2,-17.4,-18.5,-21.9,2021-02-16T21:50,2021-02-17T01:30,0.0,0.0,1.05,8.6,14.4,0.01,0,q,-15.8,83.0,-18.8,-18.5,997.9,959.7,0.14,100.0,99.0,100.0,99.0,0.0,0.0,0.0,0.0,8.6,9.7,342.0,266.0,14.4,0.01,0.06,-18.6,-18.4,-17.7,-15.7,0.267,0.28,0.246,0.253,q,-18.3,62.0,-22.7,-21.9,990.1,952.3,0.0,58.0,63.0,1.0,0.0,0.0,0.0,0.0,0.0,0.8,1.5,11.0,14.0,4.7,0.0,0.03,-18.7,-18.5,-17.7,-15.8,0.267,0.28,0.246,0.253,q,2,True,2021
2021-02-17,-16.4,-20.0,-20.7,-25.6,2021-02-17T21:37,2021-02-18T01:44,0.02,0.0,0.0,11.8,16.2,0.0,0,q,-17.5,61.0,-23.2,-20.7,1003.1,964.3,0.0,100.0,90.0,76.0,0.0,2.0,0.0,2.0,0.0,11.8,14.8,311.0,309.0,16.2,0.0,0.07,-18.5,-18.4,-17.7,-15.8,0.267,0.28,0.246,0.253,q,-20.9,51.0,-27.4,-25.6,995.8,957.5,0.0,5.0,4.0,3.0,0.0,0.0,0.0,0.0,0.0,2.3,2.2,51.0,79.0,6.8,0.0,0.05,-18.7,-18.4,-17.7,-15.8,0.267,0.28,0.246,0.253,q,2,True,2021
2021-02-18,-18.3,-20.7,-22.3,-25.6,2021-02-18T21:24,2021-02-19T01:56,0.05,0.0,0.0,8.3,14.8,0.0,0,q,-19.7,56.0,-27.0,-22.3,1003.3,964.5,0.0,84.0,76.0,23.0,15.0,6.0,2.0,4.0,14.4,8.3,11.4,360.0,360.0,14.8,0.0,0.06,-18.7,-18.4,-17.7,-15.8,0.267,0.28,0.246,0.253,q,-20.9,49.0,-28.0,-25.6,996.9,958.2,0.0,11.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,1.1,0.4,27.0,18.0,9.7,0.0,0.05,-19.0,-18.7,-17.7,-15.9,0.267,0.28,0.246,0.253,q,2,True,2021
2021-02-19,-19.5,-21.8,-25.0,-27.3,2021-02-19T21:13,2021-02-20T02:07,0.08,0.0,0.0,13.0,23.8,0.0,0,q,-19.6,84.0,-24.2,-25.0,1003.0,963.9,0.0,100.0,92.0,70.0,16.0,8.0,1.0,7.0,18.2,13.0,14.4,286.0,276.0,23.8,0.0,0.06,-19.0,-18.7,-17.7,-15.9,0.267,0.28,0.246,0.253,q,-24.8,55.0,-27.4,-27.3,995.9,957.2,0.0,76.0,71.0,19.0,0.0,0.0,0.0,0.0,0.0,5.1,5.4,270.0,257.0,13.3,0.0,0.01,-19.1,-18.8,-17.8,-16.0,0.267,0.28,0.246,0.253,q,2,True,2021
2021-02-20,-21.8,-25.1,-27.3,-30.9,2021-02-20T21:02,2021-02-21T02:18,0.11,0.0,0.0,12.3,19.4,0.0,0,q,-24.3,80.0,-27.4,-27.3,1009.4,969.6,0.0,100.0,92.0,47.0,0.0,11.0,1.0,10.0,11.4,12.3,14.4,299.0,299.0,19.4,0.0,0.02,-19.0,-18.7,-17.8,-16.0,0.267,0.28,0.246,0.253,q,-29.7,73.0,-32.0,-30.9,1003.4,964.2,0.0,72.0,76.0,4.0,0.0,0.0,0.0,0.0,0.0,4.5,4.5,272.0,261.0,14.4,0.0,0.01,-19.1,-18.8,-17.9,-16.0,0.267,0.28,0.246,0.253,q,2,True,2021
2021-02-21,-25.1,-26.9,-29.7,-31.9,2021-02-21T20:51,2021-02-22T02:28,0.18,0.0,0.0,11.9,20.5,0.0,0,q,-25.4,80.0,-29.1,-29.7,1009.5,969.3,0.0,85.0,86.0,12.0,0.0,16.0,7.0,12.0,38.7,11.9,14.5,344.0,353.0,20.5,0.0,0.03,-19.1,-18.8,-17.9,-16.0,0.267,0.28,0.246,0.253,q,-30.0,60.0,-32.4,-31.9,1004.9,965.2,0.0,56.0,62.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6,1.8,268.0,11.0,8.3,0.0,0.01,-19.4,-19.0,-18.0,-16.1,0.267,0.28,0.246,0.253,q,2,True,2021
2021-02-22,-20.2,-25.0,-24.8,-29.7,2021-02-22T20:41,2021-02-23T02:38,0.27,0.0,0.0,6.9,11.2,0.0,0,q,-21.0,59.0,-29.7,-24.8,1004.1,964.4,0.0,100.0,80.0,100.0,30.0,23.0,11.0,12.0,118.1,6.9,5.9,360.0,360.0,11.2,0.0,0.06,-19.4,-19.0,-18.0,-16.1,0.267,0.28,0.246,0.253,q,-25.8,45.0,-31.7,-29.7,999.4,960.5,0.0,51.0,57.0,0.0,0.0,0.0,0.0,0.0,0.0,3.6,1.5,322.0,6.0,7.6,0.0,0.03,-19.5,-19.2,-18.1,-16.1,0.267,0.28,0.246,0.253,q,2,True,2021
2021-02-23,-18.3,-21.9,-24.5,-27.6,2021-02-23T20:32,2021-02-24T02:47,0.32,0.0,0.0,15.3,22.3,0.07,0,q,-15.4,54.0,-22.7,-24.5,999.3,960.4,0.0,100.0,72.0,94.0,100.0,27.0,13.0,15.0,135.1,15.3,20.0,360.0,77.0,22.3,0.01,0.09,-19.5,-19.2,-18.1,-16.1,0.267,0.28,0.246,0.253,q,-22.2,41.0,-30.6,-27.6,997.8,958.8,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,2.7,8.0,23.0,8.6,0.0,0.05,-19.5,-19.2,-18.2,-16.2,0.267,0.28,0.246,0.253,q,2,True,2021
2021-02-24,-12.5,-17.7,-19.0,-23.8,2021-02-24T20:23,2021-02-25T02:56,0.28,0.0,0.56,23.3,33.8,0.28,0,q,-14.3,68.0,-20.6,-19.0,1003.5,965.7,0.07,100.0,74.0,100.0,99.0,27.0,7.0,20.0,85.9,23.3,32.9,65.0,87.0,33.8,0.02,0.09,-19.1,-18.9,-18.2,-16.2,0.267,0.28,0.246,0.253,q,-16.8,55.0,-22.8,-23.8,998.0,959.8,0.0,12.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,13.7,18.4,43.0,65.0,20.9,0.0,0.06,-19.5,-19.2,-18.2,-16.3,0.267,0.28,0.246,0.253,q,2,True,2021
2021-02-25,-9.0,-13.3,-15.4,-19.6,2021-02-25T20:13,2021-02-26T03:05,0.3,0.0,0.21,22.4,33.5,0.46,0,q,-12.2,60.0,-18.5,-15.4,1003.4,965.5,0.07,97.0,16.0,100.0,100.0,19.0,2.0,18.0,17.4,22.4,30.6,50.0,65.0,33.5,0.03,0.1,-18.8,-18.7,-18.2,-16.3,0.267,0.28,0.246,0.253,q,-15.2,57.0,-21.4,-19.6,1001.3,963.8,0.0,78.0,0.0,93.0,27.0,0.0,0.0,0.0,0.0,17.3,22.9,43.0,62.0,22.3,0.01,0.08,-19.1,-18.9,-18.2,-16.3,0.267,0.28,0.246,0.253,q,2,True,2021
2021-02-26,-9.1,-15.2,-15.2,-20.4,2021-02-26T20:04,2021-02-27T03:13,0.45,0.0,0.0,18.1,28.4,0.25,0,q,-10.9,60.0,-18.1,-15.2,1002.3,964.9,0.0,100.0,18.0,100.0,98.0,37.0,16.0,22.0,187.1,18.1,25.3,55.0,76.0,28.4,0.02,0.13,-18.7,-18.6,-18.2,-16.3,0.267,0.28,0.246,0.253,q,-14.4,45.0,-23.2,-20.4,995.8,958.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,7.1,7.5,31.0,56.0,14.0,0.0,0.09,-18.8,-18.7,-18.2,-16.4,0.267,0.28,0.246,0.253,q,2,True,2021
2021-02-27,-11.9,-15.2,-16.7,-20.8,2021-02-27T19:56,2021-02-28T03:22,0.68,0.0,0.0,12.5,18.4,0.22,0,q,-11.5,46.0,-21.7,-16.7,995.0,957.3,0.0,70.0,0.0,87.0,97.0,44.0,22.0,27.0,235.3,12.5,19.2,49.0,74.0,18.4,0.01,0.15,-18.8,-18.6,-18.1,-16.4,0.267,0.28,0.246,0.253,q,-13.4,42.0,-23.2,-20.8,985.0,947.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,10.2,18.0,55.0,12.6,0.0,0.12,-18.9,-18.7,-18.2,-16.4,0.267,0.28,0.246,0.253,q,2,True,2021
2021-02-28,-10.3,-13.9,-15.7,-19.1,2021-02-28T19:47,2021-03-01T03:30,0.66,0.0,0.0,17.7,25.9,0.24,0,q,-8.7,59.0,-17.6,-15.7,1006.8,968.7,0.0,100.0,23.0,100.0,100.0,47.0,18.0,33.0,252.9,17.7,23.2,84.0,99.0,25.9,0.01,0.17,-18.7,-18.6,-18.1,-16.4,0.267,0.28,0.246,0.253,q,-15.4,44.0,-22.4,-19.1,984.0,947.2,0.0,60.0,0.0,92.0,0.0,0.0,0.0,0.0,0.0,8.9,12.2,25.0,57.0,14.4,0.01,0.08,-18.9,-18.7,-18.1,-16.5,0.267,0.28,0.246,0.253,q,2,True,2021
2021-03-01,-13.5,-18.5,-18.6,-25.3,2021-03-01T19:39,2021-03-02T03:38,0.68,0.0,0.0,19.4,31.0,0.23,0,q,-13.1,58.0,-21.9,-18.6,1025.7,986.2,0.0,89.0,13.0,96.0,94.0,41.0,10.0,39.0,89.5,19.4,25.5,107.0,126.0,31.0,0.02,0.12,-18.7,-18.6,-18.1,-16.5,0.267,0.28,0.246,0.253,q,-23.6,42.0,-31.1,-25.3,1007.1,969.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.4,10.5,14.0,41.0,10.8,0.0,0.04,-18.9,-18.7,-18.1,-16.5,0.267,0.28,0.246,0.253,q,3,True,2021
2021-03-02,-18.8,-21.8,-23.4,-27.8,2021-03-02T19:31,2021-03-03T03:46,0.87,0.0,0.0,20.1,30.6,0.16,0,q,-19.6,51.0,-28.7,-23.4,1029.9,990.1,0.0,92.0,76.0,100.0,99.0,60.0,34.0,39.0,358.3,20.1,28.1,357.0,98.0,30.6,0.02,0.08,-18.9,-18.7,-18.1,-16.5,0.267,0.28,0.246,0.253,q,-24.5,37.0,-32.0,-27.8,1026.1,986.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,3.3,41.0,5.0,6.8,0.0,0.04,-19.2,-18.9,-18.1,-16.6,0.267,0.28,0.246,0.253,q,3,True,2021
2021-03-03,-6.1,-18.3,-12.6,-24.9,2021-03-03T19:23,2021-03-04T03:53,0.98,0.0,0.42,25.2,39.6,0.44,0,q,-7.5,61.0,-14.3,-12.6,1025.0,985.5,0.07,95.0,44.0,100.0,100.0,68.0,36.0,35.0,386.3,25.2,39.8,118.0,132.0,39.6,0.03,0.14,-19.0,-18.9,-18.1,-16.6,0.267,0.28,0.246,0.253,q,-20.6,34.0,-30.3,-24.9,1007.6,970.5,0.0,29.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,10.7,16.4,32.0,49.0,18.7,0.0,0.07,-19.3,-19.0,-18.2,-16.6,0.267,0.28,0.246,0.253,q,3,True,2021
2021-03-04,-7.2,-25.1,-13.5,-31.1,2021-03-04T19:15,2021-03-05T04:01,1.03,0.0,0.21,25.6,41.0,0.26,0,q,-7.9,58.0,-14.7,-13.5,1039.1,998.1,0.07,100.0,93.0,100.0,0.0,75.0,46.0,39.0,407.1,25.6,34.6,333.0,360.0,41.0,0.03,0.14,-18.8,-18.7,-18.2,-16.7,0.267,0.28,0.246,0.253,q,-27.9,41.0,-35.1,-31.1,1008.0,970.8,0.0,14.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.4,111.0,114.0,9.4,0.0,0.03,-19.0,-18.9,-18.2,-16.7,0.267,0.28,0.246,0.253,q,3,True,2021
2021-03-05,-25.1,-26.8,-29.6,-31.2,2021-03-05T19:07,2021-03-06T04:08,1.59,0.0,0.0,6.2,14.8,0.0,0,q,-24.9,62.0,-30.9,-29.6,1038.7,997.6,0.0,68.0,76.0,0.0,0.0,85.0,55.0,30.0,485.4,6.2,6.2,342.0,360.0,14.8,0.0,0.04,-19.1,-18.8,-18.2,-16.7,0.267,0.28,0.246,0.253,q,-26.2,48.0,-34.0,-31.2,1026.8,986.1,0.0,60.0,67.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1,0.8,180.0,103.0,7.6,0.0,0.03,-19.6,-19.2,-18.3,-16.7,0.267,0.28,0.246,0.253,q,3,True,2021
2021-03-06,-23.4,-25.5,-28.0,-30.1,2021-03-06T18:59,2021-03-07T04:15,1.76,0.0,0.0,5.5,14.0,0.02,0,q,-24.7,55.0,-31.2,-28.0,1025.6,985.0,0.0,67.0,74.0,0.0,0.0,94.0,62.0,35.0,528.1,5.5,8.3,354.0,360.0,14.0,0.01,0.04,-19.6,-19.2,-18.3,-16.7,0.267,0.28,0.246,0.253,q,-25.3,49.0,-32.5,-30.1,1019.1,979.1,0.0,54.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.4,5.0,6.0,8.6,0.0,0.04,-20.0,-19.6,-18.4,-16.8,0.267,0.28,0.246,0.253,q,3,True,2021
2021-03-07,-23.5,-27.8,-28.4,-33.6,2021-03-07T18:52,2021-03-08T04:23,1.94,0.0,0.0,11.9,16.6,0.03,0,q,-24.8,51.0,-32.2,-28.4,1021.2,980.8,0.0,65.0,72.0,0.0,0.0,98.0,65.0,36.0,515.0,11.9,12.2,43.0,72.0,16.6,0.01,0.04,-20.0,-19.6,-18.4,-16.8,0.267,0.28,0.246,0.253,q,-27.9,44.0,-36.0,-33.6,1018.7,978.2,0.0,63.0,70.0,0.0,0.0,0.0,0.0,0.0,0.0,5.5,6.5,17.0,37.0,10.8,0.0,0.03,-20.2,-19.8,-18.5,-16.9,0.267,0.28,0.246,0.253,q,3,True,2021
2021-03-08,-24.1,-27.3,-29.9,-33.5,2021-03-08T18:44,2021-03-09T04:30,2.2,0.0,0.0,15.6,23.4,0.06,0,q,-25.1,46.0,-34.3,-29.9,1018.0,977.6,0.0,100.0,72.0,44.0,41.0,109.0,75.0,34.0,575.4,15.6,19.2,31.0,59.0,23.4,0.01,0.05,-20.2,-19.8,-18.6,-16.9,0.267,0.28,0.246,0.253,q,-28.0,38.0,-36.1,-33.5,1010.7,970.9,0.0,63.0,70.0,0.0,0.0,0.0,0.0,0.0,0.0,8.8,5.7,19.0,48.0,14.4,0.0,0.03,-20.3,-19.9,-18.7,-16.9,0.267,0.28,0.246,0.253,q,3,True,2021
2021-03-09,-17.6,-23.9,-22.6,-29.5,2021-03-09T18:36,2021-03-10T04:37,1.99,0.0,0.0,11.0,16.2,0.07,0,q,-19.2,51.0,-26.9,-22.6,1009.9,970.2,0.0,100.0,84.0,99.0,87.0,114.0,77.0,63.0,558.0,11.0,13.1,42.0,73.0,16.2,0.01,0.07,-20.1,-19.9,-18.7,-16.9,0.267,0.28,0.246,0.253,q,-25.2,41.0,-34.2,-29.5,1002.8,964.1,0.0,95.0,23.0,54.0,0.0,0.0,0.0,0.0,0.0,7.7,8.1,12.0,44.0,12.2,0.0,0.05,-20.3,-19.9,-18.8,-17.0,0.267,0.28,0.246,0.253,q,3,True,2021
2021-03-10,-15.2,-17.7,-20.1,-23.1,2021-03-10T18:29,2021-03-11T04:44,1.97,0.0,0.0,10.7,14.8,0.09,0,q,-16.4,61.0,-24.6,-20.1,1004.7,966.5,0.0,100.0,90.0,100.0,91.0,109.0,71.0,73.0,493.5,10.7,12.6,41.0,72.0,14.8,0.01,0.09,-19.9,-19.7,-18.8,-17.0,0.267,0.28,0.246,0.253,q,-19.9,49.0,-26.1,-23.1,1001.1,962.7,0.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,6.9,6.3,12.0,46.0,10.8,0.0,0.05,-20.1,-19.9,-18.9,-17.0,0.267,0.28,0.246,0.253,q,3,True,2021
2021-03-11,-16.9,-18.9,-21.8,-24.2,2021-03-11T18:21,2021-03-12T04:51,2.54,0.0,0.0,11.5,17.6,0.08,0,q,-19.3,62.0,-25.8,-21.8,1000.6,962.3,0.0,65.0,72.0,0.0,2.0,120.0,82.0,39.0,546.8,11.5,14.4,49.0,76.0,17.6,0.01,0.07,-19.8,-19.6,-18.9,-17.0,0.267,0.28,0.246,0.253,q,-21.6,50.0,-27.2,-24.2,997.1,958.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.8,5.8,28.0,60.0,10.8,0.0,0.04,-19.8,-19.7,-18.9,-17.1,0.267,0.28,0.246,0.253,q,3,True,2021
2021-03-12,-16.4,-19.5,-20.9,-24.6,2021-03-12T18:14,2021-03-13T04:58,2.68,0.0,0.0,8.4,12.6,0.07,0,q,-17.6,55.0,-25.4,-20.9,1003.7,965.3,0.0,100.0,73.0,88.0,68.0,129.0,88.0,59.0,569.6,8.4,8.0,360.0,85.0,12.6,0.01,0.08,-19.8,-19.6,-18.9,-17.1,0.267,0.28,0.246,0.253,q,-19.6,50.0,-26.9,-24.6,996.5,958.4,0.0,69.0,72.0,0.0,0.0,0.0,0.0,0.0,0.0,4.5,2.6,8.0,40.0,7.6,0.0,0.06,-19.9,-19.6,-18.9,-17.1,0.267,0.28,0.246,0.253,q,3,True,2021
