time,temperature_2m_max (°C),temperature_2m_min (°C),apparent_temperature_max (°C),apparent_temperature_min (°C),sunrise (iso8601),sunset (iso8601),shortwave_radiation_sum (MJ/m²),rain_sum (mm),snowfall_sum (cm),windspeed_10m_max (km/h),windgusts_10m_max (km/h),et0_fao_evapotranspiration (mm)_x,elevation,city_x,temperature_2m (°C),relativehumidity_2m (%),dewpoint_2m (°C),apparent_temperature (°C),pressure_msl (hPa),surface_pressure (hPa),snowfall (cm),cloudcover (%),cloudcover_low (%),cloudcover_mid (%),cloudcover_high (%),shortwave_radiation (W/m²),direct_radiation (W/m²),diffuse_radiation (W/m²),direct_normal_irradiance (W/m²),windspeed_10m (km/h),windspeed_100m (km/h),winddirection_10m (°),winddirection_100m (°),windgusts_10m (km/h),et0_fao_evapotranspiration (mm)_y,vapor_pressure_deficit (kPa),soil_temperature_0_to_7cm (°C),soil_temperature_7_to_28cm (°C),soil_temperature_28_to_100cm (°C),soil_temperature_100_to_255cm (°C),soil_moisture_0_to_7cm (m³/m³),soil_moisture_7_to_28cm (m³/m³),soil_moisture_28_to_100cm (m³/m³),soil_moisture_100_to_255cm (m³/m³),city_y,month
2020-11-18,30.4,24.3,36.0,29.6,2020-11-18T06:19,2020-11-18T18:14,11.68,7.4,0.0,8.6,20.5,2.52,5,lh,24.0,97.0,23.5,30.9,1010.3,1012.0,0.0,100.0,96.0,24.0,94.0,0.0,0.0,0.0,0.0,4.4,5.9,145.0,133.0,13.0,0.0,0.08,25.2,26.4,26.3,26.6,0.449,0.443,0.448,0.454,lh,2020
2020-11-19,30.6,24.4,38.1,29.6,2020-11-19T06:19,2020-11-19T18:14,18.77,7.8,0.0,11.9,25.9,3.78,5,lh,25.0,90.0,23.3,30.8,1011.2,1012.9,0.0,78.0,29.0,38.0,98.0,0.0,0.0,0.0,0.0,1.8,1.8,233.0,281.0,6.8,0.0,0.31,24.8,26.2,26.3,26.6,0.441,0.45,0.446,0.454,lh,2020
2020-11-20,29.7,24.1,35.9,29.3,2020-11-20T06:19,2020-11-20T18:14,14.37,6.3,0.0,10.2,20.9,2.97,5,lh,23.8,97.0,23.3,30.3,1010.2,1011.9,0.0,55.0,11.0,26.0,99.0,0.0,0.0,0.0,0.0,3.6,5.5,233.0,238.0,7.9,0.0,0.08,25.1,26.3,26.3,26.6,0.436,0.447,0.452,0.453,lh,2020
2020-11-21,29.6,24.1,36.2,28.8,2020-11-21T06:20,2020-11-21T18:14,12.42,19.1,0.0,8.9,20.5,2.6,5,lh,24.0,97.0,23.4,30.0,1010.4,1012.1,0.0,76.0,29.0,34.0,99.0,0.0,0.0,0.0,0.0,8.9,14.1,291.0,302.0,11.5,0.0,0.1,25.0,26.1,26.3,26.6,0.422,0.445,0.457,0.454,lh,2020
2020-11-22,27.2,23.8,33.3,28.0,2020-11-22T06:20,2020-11-22T18:14,5.25,20.4,0.0,9.6,21.6,1.19,5,lh,23.4,98.0,23.0,29.3,1011.5,1013.2,0.0,82.0,20.0,56.0,100.0,0.0,0.0,0.0,0.0,7.9,12.3,309.0,320.0,9.0,0.0,0.06,24.6,25.8,26.3,26.6,0.421,0.433,0.458,0.457,lh,2020
2020-11-23,28.4,24.2,34.3,28.8,2020-11-23T06:20,2020-11-23T18:14,12.63,11.7,0.0,10.4,24.8,2.46,5,lh,22.9,98.0,22.6,30.1,1012.7,1014.4,0.0,91.0,1.0,100.0,99.0,0.0,0.0,0.0,0.0,7.9,13.1,344.0,351.0,13.3,0.0,0.05,24.0,25.2,26.2,26.6,0.446,0.449,0.452,0.459,lh,2020
2020-11-24,28.0,23.5,34.0,27.8,2020-11-24T06:21,2020-11-24T18:15,7.8,19.4,0.0,7.9,16.6,1.68,5,lh,23.9,96.0,23.2,30.4,1012.2,1013.9,0.0,71.0,20.0,39.0,100.0,0.0,0.0,0.0,0.0,5.2,8.7,282.0,300.0,10.8,0.0,0.13,24.2,25.4,26.1,26.6,0.442,0.443,0.452,0.459,lh,2020
2020-11-25,30.2,23.9,36.3,28.6,2020-11-25T06:21,2020-11-25T18:15,21.06,2.5,0.0,13.7,28.4,4.21,5,lh,24.6,94.0,23.5,30.2,1011.2,1012.9,0.0,72.0,34.0,19.0,100.0,0.0,0.0,0.0,0.0,7.5,12.9,163.0,157.0,9.4,0.0,0.2,24.6,25.4,26.0,26.6,0.425,0.44,0.449,0.459,lh,2020
2020-11-26,27.0,24.3,33.3,29.2,2020-11-26T06:22,2020-11-26T18:15,8.47,24.5,0.0,8.6,21.6,1.76,5,lh,24.4,91.0,22.9,30.2,1011.2,1012.9,0.0,80.0,32.0,40.0,92.0,0.0,0.0,0.0,0.0,6.4,8.0,74.0,63.0,13.0,0.0,0.26,25.1,26.1,26.0,26.6,0.422,0.426,0.44,0.458,lh,2020
2020-11-27,27.6,23.5,34.2,28.4,2020-11-27T06:22,2020-11-27T18:15,7.68,29.4,0.0,7.1,23.8,1.63,5,lh,22.8,98.0,22.6,29.2,1011.1,1012.8,0.0,100.0,75.0,92.0,100.0,0.0,0.0,0.0,0.0,3.2,5.7,243.0,252.0,23.8,0.0,0.04,24.1,25.3,26.0,26.6,0.442,0.449,0.446,0.457,lh,2020
2020-11-28,27.3,24.0,33.3,28.4,2020-11-28T06:22,2020-11-28T18:16,6.61,21.1,0.0,9.1,20.5,1.45,5,lh,22.7,98.0,22.4,29.2,1011.8,1013.5,0.0,90.0,20.0,72.0,95.0,0.0,0.0,0.0,0.0,7.4,11.8,129.0,113.0,11.5,0.0,0.06,23.9,25.1,25.9,26.5,0.44,0.444,0.453,0.458,lh,2020
2020-11-29,29.5,23.8,36.1,28.2,2020-11-29T06:23,2020-11-29T18:16,10.34,7.5,0.0,8.4,19.1,2.2,5,lh,22.9,97.0,22.4,29.3,1011.8,1013.5,0.0,86.0,11.0,78.0,97.0,0.0,0.0,0.0,0.0,4.3,7.2,132.0,87.0,7.9,0.0,0.08,23.8,24.8,25.8,26.5,0.438,0.446,0.456,0.458,lh,2020
2020-11-30,29.5,24.0,36.0,29.3,2020-11-30T06:23,2020-11-30T18:16,17.31,2.4,0.0,6.2,19.8,3.5,5,lh,23.3,97.0,22.8,30.1,1011.4,1013.1,0.0,73.0,13.0,53.0,98.0,0.0,0.0,0.0,0.0,5.9,7.1,232.0,240.0,9.4,0.0,0.09,24.0,25.2,25.7,26.5,0.444,0.443,0.451,0.458,lh,2020
2020-12-01,28.7,24.4,34.4,29.5,2020-12-01T06:24,2020-12-01T18:16,15.0,9.1,0.0,8.7,26.6,3.07,5,lh,24.8,91.0,23.3,30.7,1011.7,1013.4,0.0,76.0,15.0,56.0,97.0,0.0,0.0,0.0,0.0,4.8,6.5,27.0,34.0,5.4,0.0,0.28,24.4,25.7,25.7,26.5,0.435,0.435,0.444,0.457,lh,2020
2020-12-02,29.4,24.1,33.9,28.5,2020-12-02T06:24,2020-12-02T18:17,12.0,52.3,0.0,16.7,29.9,2.45,5,lh,24.1,92.0,22.7,29.6,1011.6,1013.3,0.0,100.0,62.0,77.0,98.0,0.0,0.0,0.0,0.0,4.8,8.4,297.0,310.0,11.2,0.0,0.23,24.5,25.6,25.7,26.5,0.449,0.448,0.44,0.457,lh,2020
2020-12-03,27.9,24.0,33.0,27.8,2020-12-03T06:25,2020-12-03T18:17,4.28,70.7,0.0,17.6,32.4,1.07,5,lh,23.9,93.0,22.6,29.1,1011.0,1012.7,0.0,100.0,89.0,41.0,100.0,0.0,0.0,0.0,0.0,9.4,14.1,302.0,302.0,15.5,0.0,0.22,24.4,25.5,25.7,26.5,0.449,0.439,0.458,0.459,lh,2020
2020-12-04,26.5,24.4,31.4,28.3,2020-12-04T06:25,2020-12-04T18:18,4.13,73.0,0.0,14.3,27.7,0.98,5,lh,23.6,93.0,22.4,29.9,1010.3,1012.0,0.0,100.0,75.0,100.0,100.0,0.0,0.0,0.0,0.0,4.5,8.6,29.0,22.0,14.4,0.0,0.2,23.9,24.8,25.7,26.5,0.46,0.451,0.444,0.46,lh,2020
2020-12-05,27.9,23.8,33.7,28.5,2020-12-05T06:25,2020-12-05T18:18,5.51,30.7,0.0,11.9,23.0,1.26,5,lh,23.5,98.0,23.1,28.8,1010.9,1012.6,0.0,100.0,72.0,86.0,100.0,0.0,0.0,0.0,0.0,11.8,17.1,121.0,120.0,14.0,0.0,0.07,23.9,24.5,25.6,26.4,0.455,0.45,0.444,0.46,lh,2020
2020-12-06,29.4,23.9,35.7,28.4,2020-12-06T06:26,2020-12-06T18:18,12.49,19.3,0.0,6.8,20.9,2.61,5,lh,23.0,98.0,22.7,29.0,1012.1,1013.8,0.0,100.0,30.0,94.0,85.0,0.0,0.0,0.0,0.0,5.7,8.4,145.0,137.0,13.3,0.0,0.05,23.8,24.5,25.5,26.4,0.456,0.451,0.447,0.459,lh,2020
2020-12-07,29.5,24.2,35.7,29.3,2020-12-07T06:26,2020-12-07T18:19,15.27,8.4,0.0,6.6,18.7,3.11,5,lh,24.4,91.0,22.8,30.1,1012.3,1014.0,0.0,76.0,13.0,59.0,95.0,0.0,0.0,0.0,0.0,5.1,8.1,172.0,167.0,11.5,0.0,0.29,24.4,25.0,25.4,26.4,0.423,0.438,0.451,0.459,lh,2020
2020-12-08,29.7,24.2,37.1,29.1,2020-12-08T06:27,2020-12-08T18:19,19.25,0.5,0.0,8.4,20.5,3.87,5,lh,23.0,98.0,22.6,29.9,1014.0,1015.7,0.0,86.0,40.0,35.0,97.0,0.0,0.0,0.0,0.0,4.9,5.5,197.0,191.0,12.2,0.0,0.07,24.2,25.3,25.4,26.4,0.432,0.447,0.443,0.458,lh,2020
2020-12-09,29.8,24.5,35.6,29.7,2020-12-09T06:27,2020-12-09T18:19,18.0,1.1,0.0,9.5,21.6,3.63,5,lh,24.0,92.0,22.7,30.8,1011.9,1013.6,0.0,50.0,9.0,20.0,99.0,0.0,0.0,0.0,0.0,2.9,3.5,210.0,204.0,7.2,0.0,0.22,24.1,25.7,25.5,26.4,0.425,0.434,0.437,0.457,lh,2020
2020-12-10,30.0,24.6,37.1,29.6,2020-12-10T06:28,2020-12-10T18:20,18.87,3.1,0.0,8.2,19.1,3.79,5,lh,24.9,89.0,23.0,31.0,1010.9,1012.6,0.0,59.0,13.0,29.0,99.0,0.0,0.0,0.0,0.0,2.3,4.0,252.0,280.0,5.4,0.0,0.33,24.5,25.8,25.5,26.3,0.431,0.429,0.43,0.456,lh,2020
2020-12-11,29.8,23.5,35.8,28.0,2020-12-11T06:28,2020-12-11T18:20,14.52,6.2,0.0,6.2,20.2,2.98,5,lh,23.6,98.0,23.2,29.1,1012.5,1014.2,0.0,100.0,66.0,66.0,100.0,0.0,0.0,0.0,0.0,4.1,4.8,225.0,243.0,6.5,0.0,0.07,24.8,25.8,25.6,26.3,0.446,0.445,0.427,0.455,lh,2020
2020-12-12,29.8,23.8,36.6,28.5,2020-12-12T06:29,2020-12-12T18:21,16.95,12.0,0.0,9.2,23.4,3.44,5,lh,23.5,95.0,22.6,30.8,1012.5,1014.2,0.0,100.0,68.0,91.0,93.0,0.0,0.0,0.0,0.0,4.1,4.3,232.0,246.0,7.2,0.0,0.15,24.4,25.7,25.6,26.3,0.417,0.441,0.431,0.455,lh,2020
2020-12-13,29.3,23.7,35.2,28.1,2020-12-13T06:29,2020-12-13T18:21,14.11,9.0,0.0,7.1,16.6,2.9,5,lh,23.2,98.0,22.8,28.7,1011.1,1012.8,0.0,95.0,16.0,85.0,100.0,0.0,0.0,0.0,0.0,3.7,5.8,281.0,292.0,9.4,0.0,0.06,24.5,25.7,25.7,26.3,0.428,0.447,0.439,0.454,lh,2020
2020-12-14,29.6,23.7,35.9,28.5,2020-12-14T06:30,2020-12-14T18:22,18.55,1.2,0.0,8.1,21.6,3.72,5,lh,23.3,95.0,22.4,29.6,1010.3,1012.0,0.0,48.0,4.0,24.0,100.0,0.0,0.0,0.0,0.0,6.1,9.1,242.0,252.0,9.4,0.0,0.14,24.3,25.7,25.7,26.3,0.445,0.448,0.445,0.454,lh,2020
2020-12-15,29.4,24.2,35.4,29.3,2020-12-15T06:30,2020-12-15T18:22,15.86,8.3,0.0,7.9,21.6,3.22,5,lh,23.7,95.0,22.9,30.6,1011.4,1013.1,0.0,52.0,5.0,32.0,95.0,0.0,0.0,0.0,0.0,4.1,5.6,232.0,243.0,7.2,0.0,0.14,24.8,26.1,25.7,26.3,0.44,0.441,0.442,0.454,lh,2020
2020-12-16,30.0,24.0,36.6,29.4,2020-12-16T06:31,2020-12-16T18:23,15.81,6.9,0.0,11.2,22.0,3.21,5,lh,24.3,91.0,22.7,30.4,1012.2,1013.9,0.0,59.0,13.0,30.0,99.0,0.0,0.0,0.0,0.0,2.9,5.2,270.0,286.0,3.6,0.0,0.29,24.4,25.8,25.8,26.3,0.418,0.443,0.444,0.453,lh,2020
2020-12-17,27.8,23.2,34.0,28.3,2020-12-17T06:31,2020-12-17T18:23,7.08,32.7,0.0,8.4,20.5,1.56,5,lh,23.2,95.0,22.3,29.8,1011.6,1013.3,0.0,51.0,14.0,14.0,99.0,0.0,0.0,0.0,0.0,3.9,5.7,292.0,305.0,9.4,0.0,0.15,24.3,25.7,25.8,26.2,0.448,0.442,0.443,0.453,lh,2020
2020-12-18,26.6,23.8,32.7,28.6,2020-12-18T06:32,2020-12-18T18:24,4.68,14.6,0.0,6.8,21.6,1.08,5,lh,23.1,98.0,22.7,29.0,1011.8,1013.5,0.0,98.0,16.0,91.0,98.0,0.0,0.0,0.0,0.0,6.8,9.8,180.0,186.0,12.2,0.0,0.07,24.2,25.1,25.7,26.2,0.453,0.456,0.454,0.453,lh,2020
2020-12-19,27.6,23.9,33.7,28.0,2020-12-19T06:32,2020-12-19T18:24,5.84,21.3,0.0,10.2,32.0,1.33,5,lh,22.8,98.0,22.5,29.4,1012.2,1013.9,0.0,100.0,67.0,50.0,100.0,0.0,0.0,0.0,0.0,6.2,8.0,170.0,162.0,18.0,0.0,0.05,23.7,24.6,25.6,26.2,0.453,0.447,0.458,0.455,lh,2020
2020-12-20,27.0,23.4,32.5,28.4,2020-12-20T06:33,2020-12-20T18:24,11.38,11.8,0.0,10.4,21.6,2.22,5,lh,23.6,95.0,22.8,30.0,1012.3,1014.0,0.0,96.0,67.0,9.0,100.0,0.0,0.0,0.0,0.0,5.6,9.9,27.0,46.0,14.0,0.0,0.14,23.7,24.6,25.5,26.2,0.425,0.43,0.456,0.459,lh,2020
2020-12-21,28.9,24.1,34.8,28.5,2020-12-21T06:33,2020-12-21T18:25,17.21,10.6,0.0,11.8,27.0,3.36,5,lh,24.0,90.0,22.3,29.3,1011.8,1013.5,0.0,74.0,1.0,72.0,99.0,0.0,0.0,0.0,0.0,7.0,10.5,168.0,158.0,14.8,0.0,0.29,24.0,24.9,25.4,26.2,0.447,0.436,0.448,0.459,lh,2020
2020-12-22,28.0,23.8,34.0,29.0,2020-12-22T06:34,2020-12-22T18:25,15.42,8.3,0.0,7.7,19.1,3.03,5,lh,23.4,97.0,22.9,29.0,1011.8,1013.5,0.0,100.0,13.0,98.0,98.0,0.0,0.0,0.0,0.0,7.7,10.2,217.0,222.0,18.7,0.0,0.09,24.4,25.4,25.4,26.2,0.446,0.438,0.441,0.458,lh,2020
2020-12-23,29.2,23.4,35.3,27.5,2020-12-23T06:34,2020-12-23T18:26,19.33,0.4,0.0,12.0,25.9,3.89,5,lh,23.8,93.0,22.5,30.1,1011.1,1012.8,0.0,41.0,7.0,9.0,97.0,0.0,0.0,0.0,0.0,3.7,4.7,191.0,189.0,11.2,0.0,0.21,24.2,25.5,25.4,26.2,0.439,0.436,0.436,0.457,lh,2020
2020-12-24,30.4,23.4,36.7,27.3,2020-12-24T06:35,2020-12-24T18:26,21.6,0.0,0.0,9.4,21.2,4.4,5,lh,24.8,86.0,22.3,30.0,1009.8,1011.5,0.0,33.0,9.0,0.0,83.0,0.0,0.0,0.0,0.0,4.1,6.7,255.0,286.0,6.8,0.0,0.43,24.0,25.6,25.5,26.2,0.422,0.427,0.43,0.456,lh,2020
2020-12-25,29.2,24.3,36.2,29.5,2020-12-25T06:35,2020-12-25T18:27,11.47,7.1,0.0,5.0,17.3,2.38,5,lh,24.6,88.0,22.4,30.6,1009.6,1011.3,0.0,83.0,32.0,40.0,99.0,0.0,0.0,0.0,0.0,1.9,4.6,292.0,309.0,7.9,0.0,0.38,24.7,25.8,25.5,26.1,0.411,0.416,0.424,0.455,lh,2020
2020-12-26,26.9,23.8,32.7,28.4,2020-12-26T06:36,2020-12-26T18:27,8.0,9.2,0.0,6.5,19.4,1.7,5,lh,23.1,97.0,22.5,29.8,1010.5,1012.2,0.0,68.0,26.0,25.0,100.0,0.0,0.0,0.0,0.0,3.1,4.1,216.0,232.0,10.1,0.0,0.09,24.1,25.4,25.5,26.1,0.449,0.444,0.422,0.454,lh,2020
2020-12-27,30.4,24.1,36.1,28.8,2020-12-27T06:36,2020-12-27T18:28,19.93,1.1,0.0,10.6,24.5,4.03,5,lh,23.2,97.0,22.7,29.9,1011.5,1013.2,0.0,65.0,30.0,15.0,98.0,0.0,0.0,0.0,0.0,6.6,9.7,171.0,165.0,9.0,0.0,0.08,23.6,24.8,25.5,26.1,0.432,0.444,0.434,0.454,lh,2020
2020-12-28,30.0,23.7,35.9,28.6,2020-12-28T06:37,2020-12-28T18:29,18.78,6.5,0.0,8.7,20.5,3.8,5,lh,23.1,98.0,22.7,30.2,1010.6,1012.3,0.0,53.0,10.0,26.0,95.0,0.0,0.0,0.0,0.0,4.6,8.1,162.0,148.0,9.0,0.0,0.07,24.3,25.6,25.5,26.1,0.437,0.446,0.432,0.453,lh,2020
2020-12-29,29.2,24.0,35.0,28.8,2020-12-29T06:37,2020-12-29T18:29,18.12,0.8,0.0,10.5,24.1,3.55,5,lh,23.0,97.0,22.6,30.0,1010.6,1012.3,0.0,44.0,11.0,7.0,99.0,0.0,0.0,0.0,0.0,6.6,11.5,299.0,316.0,9.4,0.0,0.08,24.2,25.7,25.5,26.1,0.44,0.448,0.432,0.453,lh,2020
2020-12-30,30.2,23.2,36.0,27.2,2020-12-30T06:38,2020-12-30T18:30,20.47,0.0,0.0,8.7,19.1,4.17,5,lh,23.2,94.0,22.3,29.2,1010.6,1012.3,0.0,30.0,0.0,0.0,99.0,0.0,0.0,0.0,0.0,4.6,6.9,225.0,231.0,7.9,0.0,0.16,24.1,25.8,25.6,26.1,0.433,0.437,0.43,0.452,lh,2020
2020-12-31,30.1,23.7,35.3,28.0,2020-12-31T06:38,2020-12-31T18:30,17.15,0.0,0.0,10.1,23.8,3.49,5,lh,23.4,94.0,22.3,29.9,1010.7,1012.4,0.0,32.0,0.0,4.0,100.0,0.0,0.0,0.0,0.0,2.7,3.9,203.0,202.0,7.6,0.0,0.18,24.2,25.9,25.6,26.1,0.416,0.424,0.426,0.451,lh,2020
2021-01-01,28.7,23.9,34.8,28.6,2021-01-01T06:39,2021-01-01T18:31,15.94,10.9,0.0,11.6,27.0,3.08,5,lh,24.4,91.0,22.9,29.2,1011.5,1013.2,0.0,97.0,62.0,23.0,90.0,0.0,0.0,0.0,0.0,6.9,8.8,81.0,78.0,10.8,0.0,0.26,24.9,25.9,25.6,26.1,0.411,0.416,0.422,0.451,lh,2021
2021-01-02,27.7,23.9,33.3,28.7,2021-01-02T06:39,2021-01-02T18:31,12.58,12.0,0.0,12.2,26.3,2.43,5,lh,23.6,93.0,22.5,29.5,1012.4,1014.1,0.0,100.0,97.0,44.0,100.0,0.0,0.0,0.0,0.0,6.6,9.9,131.0,123.0,11.9,0.0,0.2,24.5,25.7,25.7,26.1,0.439,0.423,0.419,0.45,lh,2021
2021-01-03,25.9,23.8,30.8,28.1,2021-01-03T06:39,2021-01-03T18:32,5.22,18.3,0.0,11.8,25.6,1.15,5,lh,23.7,92.0,22.3,29.3,1011.7,1013.4,0.0,81.0,27.0,45.0,100.0,0.0,0.0,0.0,0.0,5.5,9.4,157.0,157.0,15.8,0.0,0.24,24.4,25.5,25.7,26.0,0.438,0.435,0.418,0.45,lh,2021
2021-01-04,29.6,23.3,34.8,27.5,2021-01-04T06:40,2021-01-04T18:32,11.82,8.3,0.0,8.3,18.0,2.56,5,lh,23.8,91.0,22.3,28.7,1011.0,1012.7,0.0,88.0,2.0,97.0,94.0,0.0,0.0,0.0,0.0,7.9,13.1,150.0,148.0,15.1,0.0,0.26,24.0,24.8,25.6,26.0,0.448,0.449,0.42,0.449,lh,2021
2021-01-05,29.0,23.5,35.0,28.0,2021-01-05T06:40,2021-01-05T18:33,15.48,12.1,0.0,6.1,20.9,3.1,5,lh,23.8,95.0,23.0,30.0,1011.0,1012.7,0.0,44.0,17.0,27.0,42.0,0.0,0.0,0.0,0.0,4.3,6.9,156.0,141.0,11.2,0.0,0.15,24.2,25.0,25.5,26.0,0.434,0.441,0.43,0.449,lh,2021
2021-01-06,28.9,24.2,34.8,29.1,2021-01-06T06:41,2021-01-06T18:33,9.48,3.3,0.0,8.6,20.5,2.0,5,lh,23.6,97.0,23.2,29.8,1011.7,1013.4,0.0,100.0,89.0,44.0,99.0,0.0,0.0,0.0,0.0,3.3,3.2,193.0,207.0,10.4,0.0,0.08,24.6,25.4,25.5,26.0,0.447,0.444,0.43,0.448,lh,2021
2021-01-07,29.9,24.3,36.6,29.7,2021-01-07T06:41,2021-01-07T18:33,18.09,4.6,0.0,9.2,22.7,3.62,5,lh,24.5,91.0,22.9,30.2,1010.0,1011.7,0.0,47.0,12.0,19.0,84.0,0.0,0.0,0.0,0.0,6.1,7.9,208.0,210.0,11.9,0.0,0.28,24.4,25.3,25.5,26.0,0.438,0.44,0.43,0.448,lh,2021
2021-01-08,29.5,24.0,35.9,28.6,2021-01-08T06:41,2021-01-08T18:34,17.71,6.3,0.0,8.9,24.8,3.57,5,lh,23.4,97.0,22.9,29.6,1009.3,1011.0,0.0,100.0,68.0,45.0,100.0,0.0,0.0,0.0,0.0,5.2,7.9,106.0,87.0,16.2,0.0,0.09,24.5,25.6,25.5,26.0,0.44,0.434,0.429,0.448,lh,2021
2021-01-09,29.2,23.9,34.2,27.9,2021-01-09T06:42,2021-01-09T18:34,14.81,3.1,0.0,13.8,33.8,3.08,5,lh,24.0,96.0,23.3,29.9,1009.4,1011.1,0.0,63.0,17.0,32.0,95.0,0.0,0.0,0.0,0.0,7.8,12.1,112.0,107.0,11.9,0.0,0.11,24.7,25.7,25.5,26.0,0.442,0.443,0.427,0.447,lh,2021
2021-01-10,28.6,24.0,34.3,28.9,2021-01-10T06:42,2021-01-10T18:35,16.78,16.1,0.0,12.1,25.6,3.33,5,lh,25.0,90.0,23.3,29.8,1010.4,1012.1,0.0,65.0,19.0,32.0,95.0,0.0,0.0,0.0,0.0,8.1,13.2,135.0,133.0,10.8,0.0,0.32,25.2,25.9,25.6,26.0,0.428,0.434,0.426,0.447,lh,2021
2021-01-11,28.4,23.8,34.5,28.5,2021-01-11T06:42,2021-01-11T18:35,14.83,16.0,0.0,9.2,23.0,2.92,5,lh,23.3,97.0,22.8,29.0,1011.6,1013.3,0.0,100.0,94.0,91.0,99.0,0.0,0.0,0.0,0.0,6.4,9.8,128.0,118.0,14.0,0.0,0.09,24.6,25.7,25.6,26.0,0.454,0.452,0.427,0.447,lh,2021
2021-01-12,29.7,23.8,34.7,28.1,2021-01-12T06:43,2021-01-12T18:36,16.11,3.6,0.0,13.0,29.2,3.29,5,lh,23.3,97.0,22.7,28.9,1012.4,1014.1,0.0,65.0,16.0,37.0,95.0,0.0,0.0,0.0,0.0,6.9,9.7,152.0,158.0,20.2,0.0,0.09,24.4,25.5,25.6,26.0,0.424,0.444,0.435,0.446,lh,2021
2021-01-13,28.5,23.8,34.0,28.4,2021-01-13T06:43,2021-01-13T18:36,10.57,18.5,0.0,11.1,23.4,2.17,5,lh,24.1,92.0,22.7,29.6,1011.8,1013.5,0.0,70.0,5.0,62.0,95.0,0.0,0.0,0.0,0.0,3.3,4.1,167.0,165.0,16.2,0.0,0.24,24.5,25.5,25.6,26.0,0.444,0.441,0.435,0.446,lh,2021
2021-01-14,29.3,23.7,34.4,28.3,2021-01-14T06:43,2021-01-14T18:37,14.46,7.5,0.0,12.1,24.5,2.93,5,lh,23.4,97.0,22.9,28.7,1012.2,1013.9,0.0,68.0,9.0,51.0,99.0,0.0,0.0,0.0,0.0,6.5,9.8,174.0,174.0,11.9,0.0,0.08,24.2,25.1,25.6,26.0,0.449,0.45,0.448,0.446,lh,2021
2021-01-15,29.7,24.2,36.3,29.0,2021-01-15T06:44,2021-01-15T18:37,17.82,5.5,0.0,9.9,24.5,3.53,5,lh,23.4,97.0,22.9,29.3,1011.4,1013.1,0.0,76.0,26.0,38.0,100.0,0.0,0.0,0.0,0.0,7.3,11.2,171.0,176.0,16.6,0.0,0.08,24.3,25.2,25.5,25.9,0.454,0.455,0.45,0.447,lh,2021
2021-01-16,28.7,24.1,35.0,28.8,2021-01-16T06:44,2021-01-16T18:38,13.37,16.3,0.0,11.2,19.8,2.65,5,lh,23.6,97.0,23.2,30.0,1010.3,1012.0,0.0,77.0,15.0,60.0,92.0,0.0,0.0,0.0,0.0,6.1,9.4,135.0,133.0,18.7,0.0,0.08,24.6,25.6,25.5,25.9,0.43,0.445,0.453,0.448,lh,2021
2021-01-17,29.5,23.5,35.1,28.2,2021-01-17T06:44,2021-01-17T18:38,12.9,5.9,0.0,9.3,20.2,2.77,5,lh,23.7,97.0,23.2,30.0,1010.6,1012.3,0.0,88.0,9.0,88.0,90.0,0.0,0.0,0.0,0.0,2.5,2.5,188.0,180.0,13.7,0.0,0.09,24.6,25.4,25.5,25.9,0.459,0.458,0.455,0.449,lh,2021
2021-01-18,28.6,24.4,33.2,28.6,2021-01-18T06:44,2021-01-18T18:38,14.93,4.5,0.0,12.0,29.9,3.02,5,lh,24.4,91.0,22.9,29.5,1011.4,1013.1,0.0,68.0,22.0,39.0,83.0,0.0,0.0,0.0,0.0,7.6,11.9,172.0,166.0,20.2,0.0,0.27,24.8,25.5,25.5,25.9,0.427,0.433,0.454,0.452,lh,2021
2021-01-19,29.6,23.5,35.0,28.0,2021-01-19T06:45,2021-01-19T18:39,18.81,2.6,0.0,12.8,24.1,3.8,5,lh,24.4,89.0,22.4,29.3,1011.5,1013.2,0.0,33.0,2.0,43.0,17.0,0.0,0.0,0.0,0.0,4.3,6.7,175.0,164.0,10.4,0.0,0.35,24.6,25.5,25.5,25.9,0.424,0.427,0.45,0.452,lh,2021
2021-01-20,27.5,23.7,33.6,28.0,2021-01-20T06:45,2021-01-20T18:39,10.43,7.8,0.0,7.2,15.1,2.15,5,lh,23.4,98.0,23.1,29.6,1012.1,1013.8,0.0,90.0,29.0,61.0,91.0,0.0,0.0,0.0,0.0,5.5,8.9,113.0,104.0,11.2,0.0,0.05,24.8,25.8,25.5,25.9,0.441,0.419,0.445,0.452,lh,2021
2021-01-21,29.7,23.2,35.3,27.3,2021-01-21T06:45,2021-01-21T18:39,21.7,0.0,0.0,9.7,22.3,4.39,5,lh,23.4,93.0,22.2,28.6,1012.3,1014.0,0.0,27.0,1.0,12.0,62.0,0.0,0.0,0.0,0.0,5.1,7.4,219.0,223.0,11.5,0.0,0.19,24.0,25.3,25.5,25.9,0.441,0.445,0.446,0.451,lh,2021
2021-01-22,29.3,24.6,34.4,29.3,2021-01-22T06:45,2021-01-22T18:40,14.94,2.3,0.0,11.2,23.0,3.16,5,lh,25.4,81.0,21.9,30.7,1011.1,1012.8,0.0,56.0,22.0,13.0,93.0,0.0,0.0,0.0,0.0,1.9,1.9,202.0,202.0,6.5,0.0,0.62,24.5,25.7,25.5,25.9,0.422,0.43,0.443,0.451,lh,2021
